Unnamed: 0,sale_date,sale_price,sale_nbr,lat,lng,sqft,sqft_lot,year_built,year_reno,sqft_fbsmt,sqft_1,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,h3_07,h3_10,price_per_sqft,h3_08,community
571606,2024-08-09,780000,7.0,47.7367546743135,-121.966066766952,1550,4483,2000,0,0,720,7,0,3,1.5,3,1,1,1,0,400,8728d5494ffffff,8a28d5494597fff,503.2258064516129,8828d54945fffff,139
571607,2024-08-12,854950,2.0,47.1998078863849,-122.010332729533,1880,8419,2024,0,0,1880,8,0,3,1.0,3,2,0,0,0,880,8728d4adcffffff,8a28d4adc947fff,454.76063829787233,8828d4adc9fffff,105
571608,2024-08-12,2700000,3.0,47.7058996646472,-122.125626683498,3570,5628,2016,0,0,1580,9,0,3,2.0,5,2,2,0,0,530,8728d54aeffffff,8a28d54ae877fff,756.3025210084033,8828d54ae9fffff,100
571609,2024-08-12,1975000,4.0,47.6964603057502,-122.178697010149,2960,6863,2012,0,0,1410,9,0,3,2.0,5,2,1,0,0,440,8728d5413ffffff,8a28d541328ffff,667.2297297297297,8828d54133fffff,9
571610,2024-08-05,662500,5.0,47.7038336112379,-122.358331081569,1440,2161,2006,0,200,620,8,8,3,2.0,3,1,1,1,230,0,8728d5454ffffff,8a28d545455ffff,460.06944444444446,8828d54545fffff,9
571611,2024-08-12,1251243,2.0,47.3487897762915,-122.038341794172,3850,5528,2024,0,0,1670,9,0,3,2.0,4,3,0,1,0,420,8728d435dffffff,8a28d435d9b7fff,324.9981818181818,8828d435d9fffff,13
571612,2024-08-08,915000,3.0,47.7344104714944,-121.964768234332,2320,4216,2012,0,0,990,8,0,3,2.0,3,2,1,0,0,360,8728d0949ffffff,8a28d09492e7fff,394.3965517241379,8828d09493fffff,139
571613,2024-08-09,875000,3.0,47.734413651956,-121.965286277907,1850,4180,2012,0,0,780,8,0,3,2.0,3,2,0,1,0,440,8728d0949ffffff,8a28d09492e7fff,472.97297297297297,8828d09493fffff,139
571614,2024-08-11,2002500,2.0,47.6068716915967,-122.046412406517,2960,5250,2011,0,0,1260,9,0,3,2.0,4,2,1,0,0,480,8728d5580ffffff,8a28d5582b4ffff,676.5202702702703,8828d5582bfffff,139
571615,2024-08-12,755000,5.0,47.3611119507284,-122.038271606432,1990,6258,2005,0,0,990,8,0,3,2.0,3,2,0,1,0,500,8728d435dffffff,8a28d435d0d7fff,379.3969849246231,8828d435d1fffff,105
571616,2024-08-06,925000,3.0,47.5417294518532,-121.87915600448,1720,4831,2005,0,0,860,7,0,4,2.0,3,1,1,1,0,0,8728d42c5ffffff,8a28d42c5697fff,537.7906976744187,8828d42c0bfffff,77
571617,2024-08-07,749000,3.0,47.5655760499682,-122.296849474732,1690,2298,2007,0,0,820,7,0,4,2.0,3,2,0,1,0,0,8728d550bffffff,8a28d550b187fff,443.1952662721894,8828d550b1fffff,5
571619,2024-08-08,503720,4.0,47.3348023609564,-122.053361824205,1860,5000,2006,0,0,730,7,0,5,2.0,3,2,0,1,0,470,8728d4343ffffff,8a28d4343b5ffff,270.81720430107526,8828d4343bfffff,105
571620,2024-08-08,819950,2.0,47.6192832048615,-122.304157465672,1200,1004,2017,0,360,420,8,8,3,2.0,2,1,1,0,0,0,8728d542effffff,8a28d542e99ffff,683.2916666666666,8828d542e9fffff,9
571621,2024-08-08,610000,4.0,47.3500437599253,-122.158964220432,1900,4588,2006,0,0,690,7,0,3,2.0,3,2,0,1,0,400,8728d5cb2ffffff,8a28d5cb232ffff,321.05263157894734,8828d5cb23fffff,13
571623,2024-08-12,2350000,3.0,47.5529576284994,-122.078698860678,4120,7294,2006,0,710,2180,10,9,3,2.0,4,2,1,1,830,0,8728d55a0ffffff,8a28d55a062ffff,570.3883495145631,8828d55a07fffff,139
571624,2024-08-13,949950,4.0,47.4297683406189,-122.207047194636,1630,4719,2012,0,0,1140,9,0,3,2.0,4,2,0,1,0,490,8728d5c98ffffff,8a28d5c9870ffff,582.7914110429448,8828d5c987fffff,13
571625,2024-08-12,2368000,3.0,47.565540575481,-122.128369819572,4370,8106,2008,0,0,2030,9,0,3,2.0,5,2,0,1,0,920,8728d55acffffff,8a28d55ac45ffff,541.8764302059496,8828d55ac5fffff,139
571626,2024-08-09,1530000,2.0,47.3070217676067,-122.103425532739,4220,218236,2002,0,0,2960,10,0,3,2.0,4,2,0,1,0,860,8728d436affffff,8a28d436ab27fff,362.5592417061611,8828d436abfffff,13
571628,2024-08-11,1875000,2.0,47.7013326791548,-122.292793309238,4070,5902,2005,0,1300,1390,9,9,3,2.0,4,3,0,1,0,460,8728d540affffff,8a28d540a32ffff,460.6879606879607,8828d540a3fffff,9
571629,2024-08-10,899000,2.0,47.4300200552659,-122.211532443283,3020,5590,2017,0,440,1240,8,7,3,2.0,4,2,0,1,480,0,8728d5c98ffffff,8a28d5c982b7fff,297.682119205298,8828d5c983fffff,12
571630,2024-08-10,719950,4.0,47.3744020428344,-122.1270230632,2240,5231,2003,0,0,970,7,0,4,2.0,4,2,0,1,0,490,8728d5c96ffffff,8a28d5c9681ffff,321.40625,8828d5c969fffff,105
571633,2024-07-30,1450000,6.0,47.5507617854449,-121.993499942087,2020,3200,2003,0,0,1050,9,0,3,2.0,3,2,0,1,0,470,8728d55b4ffffff,8a28d55b4617fff,717.8217821782179,8828d55b47fffff,139
571634,2024-08-09,1500000,3.0,47.5074484796751,-122.148127967271,3640,4850,2007,0,0,1630,9,0,3,2.0,4,2,1,0,0,620,8728d5514ffffff,8a28d5514537fff,412.0879120879121,8828d55145fffff,13
571635,2024-08-09,2300000,2.0,47.5906284645866,-121.984608183614,4510,10455,1999,0,0,2260,10,0,3,2.0,4,3,0,0,0,730,8728d5594ffffff,8a28d5594b17fff,509.9778270509978,8828d5594bfffff,139
571636,2024-08-12,1740000,4.0,47.5452348652559,-121.862875147227,3690,9545,2012,0,760,1280,9,8,3,2.0,5,2,2,0,0,740,8728d42c0ffffff,8a28d42c000ffff,471.5447154471545,8828d42c01fffff,100
571637,2024-08-10,580000,5.0,47.4721273813163,-121.733000915367,1020,4800,1935,0,0,720,5,0,4,1.5,3,1,0,0,0,0,8728d42a8ffffff,8a28d42ae24ffff,568.6274509803922,8828d42a85fffff,70
571638,2024-08-14,599000,3.0,47.3341224592483,-122.053504419853,2010,5000,2006,0,0,840,7,0,3,2.0,3,2,0,1,0,580,8728d4343ffffff,8a28d4343b57fff,298.00995024875624,8828d4343bfffff,105
571639,2024-08-13,1860000,2.0,47.7177746299224,-122.156784622062,2930,4814,2018,0,410,1220,9,8,3,2.0,4,3,0,1,420,0,8728d54a8ffffff,8a28d54a8b8ffff,634.8122866894198,8828d54a8bfffff,139
571640,2024-08-14,975000,6.0,47.4941798132072,-122.149461221144,2240,4501,2010,0,0,970,7,0,3,2.0,4,2,0,1,0,380,8728d5532ffffff,8a28d55324effff,435.26785714285717,8828d55325fffff,13
571643,2024-08-14,930000,3.0,47.6742647910948,-122.381197851309,1600,1375,2013,0,0,540,8,0,3,3.0,2,1,1,1,0,0,8728d5470ffffff,8a28d54704effff,581.25,8828d54705fffff,9
571644,2024-08-12,1147995,2.0,47.3632899512906,-122.070762934293,3840,6416,2023,0,0,1680,9,0,3,2.0,4,3,1,0,0,410,8728d434affffff,8a28d434a177fff,298.95703125,8828d434a1fffff,13
571647,2024-08-01,2300000,2.0,47.5192210108696,-122.15407235409,4480,12604,2000,0,1050,1820,11,10,4,2.0,4,3,1,0,0,870,8728d5514ffffff,8a28d551468ffff,513.3928571428571,8828d55147fffff,13
571649,2024-08-07,725000,2.0,47.6517769082585,-122.383869841717,1230,953,2009,0,150,540,8,8,3,2.0,3,2,0,1,270,0,8728d5474ffffff,8a28d5474097fff,589.430894308943,8828d54741fffff,9
571650,2024-08-09,1642500,3.0,47.6857232716106,-122.04004404869,2510,6576,2001,0,0,1050,7,0,3,2.0,3,2,0,1,0,440,8728d54b5ffffff,8a28d54b58c7fff,654.3824701195219,8828d54b59fffff,139
571651,2024-08-13,980000,2.0,47.5315991292858,-121.877588095599,1800,3412,2000,0,0,890,7,0,4,2.0,3,2,0,1,0,0,8728d42c5ffffff,8a28d42c552ffff,544.4444444444445,8828d42c55fffff,70
571652,2024-08-08,1035000,2.0,47.7270295693749,-121.980547773119,2960,2588,2021,0,620,1180,8,8,3,2.0,3,2,1,1,360,0,8728d5494ffffff,8a28d5494d67fff,349.6621621621622,8828d5494dfffff,139
571653,2024-08-13,2750000,2.0,47.5818526146421,-122.015076073911,4230,12000,2020,0,0,2110,10,0,3,2.0,5,3,1,1,0,600,8728d55b3ffffff,8a28d55b3a57fff,650.1182033096927,8828d55b3bfffff,139
571654,2024-08-14,815000,5.0,47.5173954794148,-121.878287232746,1620,3834,2008,0,0,850,8,0,3,2.0,2,2,0,1,0,460,8728d42e3ffffff,8a28d42e37b7fff,503.08641975308643,8828d42e35fffff,70
571656,2024-08-12,1880000,2.0,47.6058426661813,-122.046694460375,2940,4200,2011,0,0,1320,9,0,3,2.0,4,2,1,0,0,450,8728d5580ffffff,8a28d5582b6ffff,639.4557823129252,8828d5582bfffff,139
571657,2024-08-13,1650000,4.0,47.7171584919405,-122.025786738873,2290,6742,2004,0,0,2290,8,0,3,1.0,3,2,0,1,0,430,8728d54b1ffffff,8a28d54b14dffff,720.5240174672489,8828d54b3bfffff,100
571658,2024-08-08,4255000,2.0,47.6224305603668,-122.066397401185,4760,22750,2000,0,1120,2100,12,11,4,2.0,5,3,1,1,0,890,8728d5583ffffff,8a28d5583227fff,893.90756302521,8828d55833fffff,139
571659,2024-08-14,640000,4.0,47.2879031791456,-122.255581481913,1890,15439,2007,0,0,1060,7,0,3,2.0,4,2,0,1,0,439,8728d5d8affffff,8a28d5d8a64ffff,338.62433862433863,8828d5ca49fffff,79
571660,2024-08-14,620000,2.0,47.3861337131535,-122.034959125467,1520,2926,2000,0,0,680,7,0,3,2.0,3,2,0,1,0,400,8728d4359ffffff,8a28d43596a7fff,407.89473684210526,8828d43597fffff,13
571661,2024-07-29,590000,3.0,47.3672482918774,-122.123249222819,1240,6750,2009,0,0,1240,7,0,3,1.0,3,2,0,0,0,400,8728d4349ffffff,8a28d434975ffff,475.80645161290323,8828d43497fffff,13
571662,2024-08-12,2235000,3.0,47.7033021156646,-122.192749333771,3780,9037,2007,0,0,1740,9,0,3,2.0,3,2,0,1,0,800,8728d541effffff,8a28d541e79ffff,591.2698412698413,8828d541e7fffff,139
571663,2024-08-11,870000,3.0,47.3738628277928,-122.169629904747,3026,5775,2018,0,0,1560,8,0,3,2.0,4,3,0,0,0,490,8728d5c95ffffff,8a28d5c95cc7fff,287.50826173165893,8828d5c95dfffff,13
571664,2024-08-15,2906000,2.0,47.6991905365842,-122.163783822291,3780,6624,2018,0,0,1750,9,0,3,2.0,5,4,0,1,0,480,8728d54acffffff,8a28d54aca6ffff,768.7830687830688,8828d54acbfffff,100
571665,2024-08-10,725000,3.0,47.3393123227295,-122.177163034871,2622,3920,2017,0,0,1105,8,0,3,2.0,4,2,0,1,0,420,8728d5cb0ffffff,8a28d5cb00cffff,276.5064836003051,8828d5cb01fffff,105
571666,2024-08-12,1550000,5.0,47.5162172952498,-122.033054058289,3830,6555,1999,0,880,1390,9,8,3,2.0,5,3,0,1,0,520,8728d4258ffffff,8a28d425820ffff,404.69973890339423,8828d42583fffff,139
571667,2024-08-14,899000,6.0,47.7258810423275,-121.955432236206,2520,9462,2000,0,0,1040,7,0,3,2.0,4,2,0,1,0,440,8728d0949ffffff,8a28d094911ffff,356.74603174603175,8828d09491fffff,100
571668,2024-08-12,2050000,5.0,47.5761602160185,-122.165152886331,3380,27287,2000,0,930,1200,8,8,3,2.0,4,2,1,1,0,630,8728d55adffffff,8a28d55ad667fff,606.508875739645,8828d55ad7fffff,139
571669,2024-08-15,2288518,4.0,47.6798363546913,-122.026526172341,3500,10787,2004,0,0,1480,9,0,3,2.0,4,2,0,1,0,660,8728d559bffffff,8a28d559b687fff,653.8622857142857,8828d559b7fffff,139
571670,2024-08-12,910000,2.0,47.3521781279878,-122.201482696623,2714,12558,2014,0,0,1144,9,0,3,2.0,4,2,0,1,0,622,8728d5cb1ffffff,8a28d5cb160ffff,335.2984524686809,8828d5cb17fffff,13
571671,2024-08-15,1730000,4.0,47.5461177953919,-122.014438027155,2650,4050,2003,0,0,1360,9,0,5,2.0,3,2,0,1,0,440,8728d55b5ffffff,8a28d55b5ca7fff,652.8301886792453,8828d55b5dfffff,139
571672,2024-08-15,1830000,2.0,47.5428971190807,-122.265214483953,4180,7378,2001,0,1390,1390,9,8,3,2.0,5,2,1,1,0,0,8728d550effffff,8a28d550e46ffff,437.79904306220095,8828d550e5fffff,9
571673,2024-08-14,1925000,3.0,47.761326988466,-122.134949844125,3470,35120,2018,0,0,1550,8,0,3,2.0,5,2,1,0,0,730,8728d548dffffff,8a28d548d5a7fff,554.7550432276657,8828d548d5fffff,100
571674,2024-08-13,1588000,5.0,47.7106486740726,-122.22591846661,2550,3596,2004,0,0,1140,9,0,3,2.0,4,2,0,1,0,430,8728d5418ffffff,8a28d5418627fff,622.7450980392157,8828d54187fffff,9
571675,2024-08-16,1425000,4.0,47.4832904749716,-122.152450418535,3230,11780,2020,0,0,1530,9,0,3,2.0,5,2,1,0,0,620,8728d5532ffffff,8a28d5532c2ffff,441.1764705882353,8828d5532dfffff,13
571676,2024-08-12,746000,4.0,47.3610518823395,-122.034326478662,1980,5273,2005,0,0,840,7,0,3,2.0,3,2,0,1,0,420,8728d435dffffff,8a28d435d46ffff,376.7676767676768,8828d435d5fffff,13
571677,2024-08-12,1950000,2.0,47.6626769119011,-122.132949747678,3040,7000,2007,0,0,1240,9,0,3,2.0,4,2,0,1,0,760,8728d5416ffffff,8a28d5416427fff,641.4473684210526,8828d54165fffff,139
571678,2024-08-15,2425000,5.0,47.5305442176479,-122.134932081972,4390,13036,2005,0,0,2100,11,0,3,2.0,4,2,2,0,0,830,8728d5516ffffff,8a28d551664ffff,552.3917995444191,8828d55167fffff,137
571679,2024-08-11,1940000,3.0,47.7077478021595,-122.101091376607,2690,6595,2006,0,0,1360,9,0,3,2.0,4,2,1,0,0,590,8728d54a3ffffff,8a28d54a332ffff,721.1895910780669,8828d54a33fffff,100
571680,2024-08-10,885000,6.0,47.3502107313998,-122.005866497361,2080,5100,2004,0,0,1080,8,0,3,2.0,4,2,0,1,0,630,8728d435cffffff,8a28d435c56ffff,425.4807692307692,8828d435c5fffff,105
571681,2024-08-14,910000,5.0,47.5347065132066,-122.070947572725,1445,1452,2004,0,145,680,7,7,4,2.0,3,1,1,1,455,0,8728d55a4ffffff,8a28d55a46b7fff,629.757785467128,8828d55a47fffff,139
571683,2024-08-14,2230000,3.0,47.7086987529391,-122.103298515677,3150,6312,2005,0,0,1300,9,0,3,2.0,4,2,1,0,0,710,8728d54a3ffffff,8a28d54a3377fff,707.936507936508,8828d54a33fffff,100
571685,2024-08-15,1585000,3.0,47.596587534002,-122.032921574432,2630,5101,2003,0,0,1080,8,0,3,2.0,5,2,0,1,0,700,8728d5586ffffff,8a28d55862b7fff,602.6615969581749,8828d55863fffff,139
571686,2024-08-10,898000,4.0,47.3560278798134,-122.014324386859,2430,5502,2002,0,0,1370,8,0,3,2.0,4,2,1,0,0,570,8728d435cffffff,8a28d435c74ffff,369.5473251028807,8828d435c7fffff,13
571687,2024-08-15,898000,2.0,47.4901405887454,-121.770787693158,1840,3164,2020,0,0,920,8,0,3,2.0,3,1,1,1,0,0,8728d42a9ffffff,8a28d42a96f7fff,488.04347826086956,8828d42a97fffff,70
571688,2024-08-15,2550000,4.0,47.6191753092548,-122.141611413586,3640,8632,2001,0,0,1710,10,0,3,2.0,5,3,1,0,0,830,8728d558dffffff,8a28d558d10ffff,700.5494505494505,8828d558d1fffff,139
571689,2024-08-15,1521000,3.0,47.5178002189468,-121.885843260952,2850,8312,2013,0,0,1320,9,0,3,2.0,3,3,0,0,0,510,8728d42e3ffffff,8a28d42e3757fff,533.6842105263158,8828d42e37fffff,70
571690,2024-07-22,2652000,3.0,47.5284619340285,-122.135074811115,6110,10369,2005,0,0,3000,11,0,3,2.0,4,4,1,1,0,710,8728d5516ffffff,8a28d5516667fff,434.0425531914894,8828d55167fffff,137
571691,2024-08-16,1230000,3.0,47.5483378673187,-121.997935627897,1890,2900,2005,0,0,830,8,0,3,2.0,4,1,1,1,0,420,8728d55b4ffffff,8a28d55b4777fff,650.7936507936508,8828d55b47fffff,139
571692,2024-08-13,599000,4.0,47.3856248000941,-122.035994979773,1520,3330,2000,0,0,680,7,0,3,2.0,3,2,0,1,0,400,8728d4359ffffff,8a28d4359617fff,394.07894736842104,8828d43597fffff,13
571695,2024-08-14,880000,3.0,47.3543679536515,-122.039060552108,2400,5120,2019,0,0,980,8,0,3,2.0,3,2,0,1,0,380,8728d435dffffff,8a28d435d137fff,366.6666666666667,8828d435d1fffff,105
571696,2024-08-15,2100000,2.0,47.5715131648411,-121.954791361197,3270,250470,2022,0,0,3270,9,0,3,1.0,4,3,0,0,0,750,8728d42cdffffff,8a28d42cd227fff,642.2018348623853,8828d42cd3fffff,100
571697,2024-08-17,600000,2.0,47.1926738638851,-121.966211638567,2260,7895,2019,0,0,1060,7,0,3,2.0,3,2,0,1,0,400,8728d4ad1ffffff,8a28d4ad1d37fff,265.4867256637168,8828d4ad1dfffff,64
571698,2024-08-08,819000,3.0,47.6618254017436,-122.352055274736,1340,1312,2006,0,270,550,8,8,4,2.0,2,1,1,1,230,0,8728d5476ffffff,8a28d547652ffff,611.1940298507462,8828d54765fffff,9
571699,2024-08-13,742000,2.0,47.6710623696938,-122.378644970516,1110,633,2020,0,0,430,7,0,3,3.0,2,1,1,0,0,0,8728d5470ffffff,8a28d5470437fff,668.4684684684685,8828d54705fffff,9
571700,2024-08-16,600000,2.0,47.6903160439643,-122.380906585029,1030,802,2016,0,0,360,8,0,3,3.0,2,1,1,0,0,0,8728d5473ffffff,8a28d547350ffff,582.5242718446602,8828d54735fffff,9
571701,2024-08-12,1030000,3.0,47.4282149861589,-122.102005651489,3410,7331,2005,0,0,1850,9,0,3,2.0,4,1,2,1,0,610,8728d426effffff,8a28d426e8f7fff,302.0527859237537,8828d426e9fffff,13
571702,2024-08-14,625000,2.0,47.5821799821962,-122.313011332754,1120,612,2023,0,360,380,8,8,3,2.0,2,1,1,0,0,0,8728d5425ffffff,8a28d5425b17fff,558.0357142857143,8828d5425bfffff,5
571705,2024-08-17,853300,4.0,47.737265417794,-121.965879672105,1920,4954,2001,0,0,980,7,0,3,2.0,3,2,0,1,590,0,8728d5496ffffff,8a28d5496967fff,444.4270833333333,8828d54969fffff,139
571706,2024-08-14,650000,2.0,47.5971667825803,-122.310704813815,1440,1687,2003,0,560,300,7,7,3,2.0,3,2,0,1,0,230,8728d5421ffffff,8a28d5421977fff,451.3888888888889,8828d54219fffff,5
571707,2024-08-14,1220000,2.0,47.5162699421497,-121.882369554012,2510,5269,2009,0,0,1100,8,0,3,2.0,3,2,1,0,0,440,8728d42e3ffffff,8a28d42e3737fff,486.0557768924303,8828d42e37fffff,70
571708,2024-08-16,887000,4.0,47.6526197408284,-122.385154807399,1780,1800,2002,0,400,690,8,8,3,2.0,3,2,1,1,210,0,8728d5474ffffff,8a28d547409ffff,498.314606741573,8828d54741fffff,9
571711,2024-08-15,1250000,3.0,47.7167054341333,-122.032308452261,1910,5716,2005,0,0,1910,8,0,3,1.0,2,2,0,0,0,420,8728d54b1ffffff,8a28d54b17affff,654.4502617801047,8828d54b17fffff,100
571712,2024-08-19,560000,6.0,47.3196473325877,-122.118300547287,1670,14190,2010,0,0,1670,7,0,3,1.0,2,2,0,0,0,430,8728d436bffffff,8a28d436b037fff,335.3293413173653,8828d436b1fffff,105
571713,2024-08-09,739950,3.0,47.65998697383,-122.319563876103,1430,1129,2005,0,250,590,8,8,3,2.0,3,2,1,1,220,0,8728d540cffffff,8a28d542b49ffff,517.4475524475524,8828d542b5fffff,9
571714,2024-08-15,2450000,3.0,47.707283056794,-122.123738666722,4011,5236,2017,0,1005,1296,9,8,3,2.0,5,2,2,0,0,440,8728d54aeffffff,8a28d54ae8e7fff,610.8202443280977,8828d54ae9fffff,100
571715,2024-08-15,1280000,3.0,47.7427362284039,-122.344368296978,2430,8161,2016,0,0,1230,8,0,3,2.0,5,2,1,0,0,430,8728d5452ffffff,8a28d545229ffff,526.7489711934156,8828d54523fffff,9
571717,2024-08-13,1740000,2.0,47.5669738794298,-122.043281194536,3220,5424,2019,0,950,950,8,8,3,2.0,5,3,0,1,0,400,8728d55b1ffffff,8a28d55b1b4ffff,540.3726708074535,8828d55b1bfffff,70
571718,2024-08-15,1186650,2.0,47.3487901022588,-122.038144766849,3570,5509,2024,0,0,1660,9,0,3,2.0,4,2,0,1,0,480,8728d435dffffff,8a28d435d9b7fff,332.39495798319325,8828d43437fffff,13
571719,2024-08-10,2150000,4.0,47.4987312259034,-121.902362392757,3950,62780,2006,0,0,1770,10,0,3,2.0,4,3,1,0,0,0,8728d42e1ffffff,8a28d42e152ffff,544.3037974683544,8828d42e15fffff,64
571720,2024-08-09,2250000,3.0,47.5456617543322,-122.115973729146,3060,10356,2005,0,0,1580,10,0,3,2.0,4,2,1,0,1090,0,8728d55a1ffffff,8a28d55a195ffff,735.2941176470588,8828d55a19fffff,139
571721,2024-08-19,1138000,3.0,47.7745391838641,-122.291467297118,2400,7209,2018,0,380,2020,8,8,3,1.0,3,2,1,1,940,0,8728d54c5ffffff,8a28d54c58d7fff,474.1666666666667,8828d54c59fffff,9
571722,2024-08-19,450000,3.0,47.5203337482867,-122.357048823662,1110,1371,2007,0,320,400,7,7,3,2.0,3,1,1,0,0,0,8728d5576ffffff,8a28d5576147fff,405.4054054054054,8828d55761fffff,5
571723,2024-08-13,1675000,2.0,47.5532355363764,-122.077138225911,3330,6229,2012,0,0,1470,9,0,3,2.0,4,2,0,1,0,420,8728d55a0ffffff,8a28d55a0607fff,503.003003003003,8828d55a07fffff,139
571724,2024-08-09,515000,3.0,47.6966421235729,-122.33929649323,940,1088,2001,0,80,430,8,8,3,2.0,2,1,0,1,240,0,8728d5409ffffff,8a28d54090effff,547.8723404255319,8828d54091fffff,9
571725,2024-08-20,2200000,3.0,47.6296753150277,-122.063548944593,3990,9785,2000,0,0,1930,9,0,3,2.0,4,2,0,1,0,800,8728d559dffffff,8a28d559d827fff,551.3784461152882,8828d559d9fffff,139
571726,2024-08-19,2900000,5.0,47.5874373834364,-121.96510116207,4930,22093,2004,0,0,2840,12,0,3,2.0,4,2,2,1,0,840,8728d5594ffffff,8a28d5594d17fff,588.2352941176471,8828d5594dfffff,100
571727,2024-08-19,1050000,4.0,47.7518266993433,-121.94668065712,2110,238273,2001,0,0,1280,8,0,3,2.0,2,1,1,0,0,0,8728d5496ffffff,8a28d54964e7fff,497.6303317535545,8828d54965fffff,139
571728,2024-08-19,874950,3.0,47.4420364687154,-122.187123846603,2480,10692,2005,0,0,1370,7,0,3,2.0,4,2,0,1,0,470,8728d5c9affffff,8a28d5c9a2a7fff,352.8024193548387,8828d5c9a3fffff,13
571730,2024-08-20,1790000,5.0,47.5929517803884,-122.112549326206,3870,7200,2012,0,930,1530,9,9,3,2.0,4,4,0,1,630,0,8728d55aaffffff,8a28d55aa02ffff,462.53229974160206,8828d55aa1fffff,139
571731,2024-08-19,575000,4.0,47.4089218170547,-122.197907363209,770,29546,1972,0,0,770,5,0,5,1.0,2,1,0,0,0,0,8728d5c9cffffff,8a28d5c9c4effff,746.7532467532468,8828d5c9c5fffff,13
571732,2024-08-15,1539000,3.0,47.7251830636424,-122.281620124716,3170,10261,2014,0,0,1460,8,0,3,2.0,4,2,0,1,0,440,8728d54e4ffffff,8a28d54e4627fff,485.4889589905363,8828d54e47fffff,100
571734,2024-08-16,1910000,2.0,47.7174608528349,-122.156626935016,3210,4754,2018,0,400,1400,9,8,3,2.0,5,2,1,0,400,0,8728d54a8ffffff,8a28d54a8baffff,595.0155763239875,8828d54a8bfffff,139
571736,2024-08-20,2380000,3.0,47.5923648471434,-122.032828502345,4190,4500,2017,0,920,1440,9,9,3,2.0,6,3,1,1,0,540,8728d5586ffffff,8a28d558605ffff,568.0190930787589,8828d55861fffff,100
571737,2024-08-16,2410000,2.0,47.706111037509,-122.129445395812,3350,6909,2004,0,0,1570,9,0,3,2.0,4,2,1,0,0,780,8728d54aeffffff,8a28d54ac497fff,719.4029850746268,8828d54ae9fffff,100
571738,2024-08-14,1485000,5.0,47.7085346767852,-122.02624127589,2170,5752,2002,0,0,2170,8,0,3,1.0,3,2,0,1,0,580,8728d54b1ffffff,8a28d54b1527fff,684.331797235023,8828d54b1dfffff,100
571739,2024-08-21,1520000,7.0,47.5540727804068,-121.994899549613,2400,3841,2005,0,0,1280,8,0,3,2.0,4,2,0,1,0,0,8728d55b0ffffff,8a28d55b46dffff,633.3333333333334,8828d55b47fffff,139
571740,2024-08-12,1943003,2.0,47.5250373462235,-122.176745828017,3920,8304,2024,0,740,1440,9,9,3,2.0,5,3,0,0,0,440,8728d5510ffffff,8a28d5510b47fff,495.6640306122449,8828d5510bfffff,139
571741,2024-08-21,1700000,3.0,47.3654949638385,-121.977934478777,4230,199159,2005,0,0,1860,9,0,3,2.0,3,2,1,0,0,710,8728d435effffff,8a28d435e477fff,401.89125295508273,8828d435e5fffff,64
571742,2024-08-20,1500000,3.0,47.5196034728992,-121.885474003604,2970,5250,2014,0,0,1390,9,0,3,2.0,4,2,0,1,0,450,8728d42e3ffffff,8a28d42e3677fff,505.050505050505,8828d42e37fffff,70
571743,2024-08-14,2100000,2.0,47.5675962573682,-122.141312763738,3610,5321,2009,0,0,1470,10,0,3,2.0,6,2,1,1,0,640,8728d55acffffff,8a28d55ac287fff,581.7174515235457,8828d55ac3fffff,139
571744,2024-08-20,1898000,4.0,47.5366965870448,-122.071611272715,3330,6840,2005,0,0,1760,11,0,3,2.0,4,2,0,1,0,600,8728d55a0ffffff,8a28d55a469ffff,569.96996996997,8828d55a47fffff,139
571745,2024-08-21,3010000,5.0,47.5641753435994,-122.227451609969,3800,15620,1999,0,0,1910,11,0,3,2.0,4,3,1,0,0,770,8728d5518ffffff,8a28d5518a8ffff,792.1052631578947,8828d5518bfffff,139
571746,2024-08-21,4295000,2.0,47.7756327359825,-122.390571268678,4160,15444,2001,0,1010,1770,11,10,5,2.0,4,1,2,1,330,580,8728d545affffff,8a28d545a787fff,1032.451923076923,8828d545a7fffff,55
571747,2024-08-12,1821650,2.0,47.5242931562234,-122.177131939312,3420,6000,2024,0,0,1370,9,0,3,2.0,5,4,1,0,0,450,8728d5515ffffff,8a28d5510b47fff,532.6461988304094,8828d5510bfffff,139
571748,2024-08-21,1265000,5.0,47.6002169005228,-122.015763435221,1650,5569,2000,0,0,820,8,0,3,2.0,3,2,0,1,0,500,8728d5595ffffff,8a28d5595a2ffff,766.6666666666666,8828d5595bfffff,139
571749,2024-08-21,825000,3.0,47.3464020886141,-122.285655570116,3210,9601,2001,0,0,1530,9,0,4,2.0,3,2,0,1,0,860,8728d5caeffffff,8a28d5cae007fff,257.0093457943925,8828d5cae1fffff,79
571750,2024-08-20,2350000,3.0,47.713541480039,-122.220904779463,4810,12550,2015,0,1460,1970,9,9,3,2.0,4,3,0,1,0,800,8728d5418ffffff,8a28d5418687fff,488.5654885654886,8828d54187fffff,9
571752,2024-08-16,1270000,4.0,47.7736929676719,-122.236357489584,2360,4522,2011,0,0,940,8,0,3,2.0,4,2,0,1,0,560,8728d54c6ffffff,8a28d54c6917fff,538.1355932203389,8828d54c69fffff,9
