sale_date,sale_price,sale_nbr,lat,lng,sqft,sqft_lot,year_built,year_reno,sqft_fbsmt,sqft_1,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft
2020-07-30,260000,,47.47379119434206,-122.29864333150202,1180,26186,1943,0,0,1180,6,0,3,1.0,4,1,0,0,0,0
2020-08-03,2085000,3.0,47.62716749352172,-122.08774095738066,1700,11750,1975,0,0,750,10,0,3,3.0,2,1,0,1,0,0
2020-07-31,565950,2.0,47.50626644961947,-122.34389472862824,1270,11100,1968,0,310,960,7,6,3,1.0,3,1,0,0,410,0
2020-07-30,650000,2.0,47.68159807182314,-122.38944938546618,1220,4750,1909,0,110,1110,6,5,3,1.0,3,1,0,0,0,0
2020-07-30,810000,2.0,47.727093317594,-122.23208262351464,2460,8295,1980,0,940,1520,8,8,4,1.0,4,1,2,0,430,100
2020-08-05,625000,5.0,47.52499329635835,-122.31647472005189,1350,6000,1907,0,0,930,5,0,3,1.5,4,1,0,0,0,0
2020-07-28,750000,4.0,47.52902674617848,-122.03395186966983,1520,6536,1900,0,0,1100,6,0,4,2.0,4,1,1,0,0,0
2020-07-31,1200000,,47.76333517372485,-122.26765036859298,2900,12600,1967,0,1060,1840,8,7,3,1.0,4,3,0,0,0,0
2020-07-28,1012000,,47.67742907060108,-122.28280059767056,1250,5695,1950,0,220,1030,8,7,3,1.0,2,1,1,0,320,0
2020-08-06,475000,,47.440587369833295,-122.28380916773544,1610,9053,1940,0,0,1610,7,0,4,1.0,2,1,0,0,0,0
2020-08-05,1795000,2.0,47.67286178074169,-122.36748350613988,910,4750,1905,0,0,910,6,0,3,1.0,2,1,0,0,0,0
2020-07-27,858000,4.0,47.35650908543992,-122.32027193601444,2750,14300,1981,0,1030,1720,9,8,3,1.0,4,2,1,0,590,0
2020-07-29,500000,1.0,47.42215518046856,-122.32225740825236,1940,6667,1965,0,900,1040,7,5,3,1.0,5,1,1,0,0,0
2020-08-06,443000,3.0,47.31835167524237,-122.17447097637522,1550,9779,1983,0,0,890,7,0,3,1.5,4,2,0,0,0,480
2020-08-10,1210000,2.0,47.60233664494299,-122.30152775217212,2250,7320,1901,0,0,1360,8,0,5,1.5,4,1,0,1,0,0
2020-08-05,644000,2.0,47.73939558632565,-122.29971288465094,840,8100,1948,0,0,840,6,0,3,1.0,2,1,0,0,0,0
2020-08-03,940000,2.0,47.65090727171537,-122.3932916353653,1780,6000,1941,0,290,990,7,2,3,1.5,4,1,1,0,0,0
2020-08-08,2550000,3.0,47.74740122764769,-122.37783688922312,4150,64904,1939,1989,0,2650,11,0,3,2.0,3,2,1,1,0,0
2020-08-11,825000,2.0,47.66181836322899,-122.3537704345594,1290,2250,1915,0,0,620,7,0,4,2.0,2,1,0,0,0,0
2020-08-05,655000,,47.64701266429231,-122.3850351313158,990,6000,1905,0,0,990,7,0,3,1.0,2,1,0,0,0,0
2020-08-11,3750000,2.0,47.536687981269495,-122.21255661451715,4470,18905,1975,0,1570,1570,11,10,3,2.0,4,1,1,2,0,0
2020-08-11,430000,2.0,47.46642627818921,-122.34562411378025,1530,2400,1915,0,0,1530,5,0,3,1.0,2,1,0,1,0,0
2020-08-18,580000,3.0,47.44118316431998,-122.2744791176595,1990,9903,1958,0,700,1290,7,5,3,1.0,4,1,0,2,0,440
2020-08-18,1315000,3.0,47.67529964494755,-122.28947736982391,2960,6000,1939,0,980,1520,7,7,3,1.5,5,2,1,0,0,0
2020-08-19,670000,4.0,47.44629507261238,-122.18443234744208,1900,6969,1959,0,600,1300,7,6,3,1.0,4,1,1,0,0,0
2020-08-03,875000,,47.51321570321406,-122.25552801062466,2550,5424,1963,1995,420,1440,8,7,3,2.0,4,2,2,0,530,0
2020-08-19,785600,4.0,47.67180508373545,-122.32042157414644,930,4398,1924,0,0,930,7,0,3,1.0,2,1,0,0,0,0
2020-08-18,1042000,3.0,47.42878240939294,-122.03255239897602,2230,72745,1994,0,0,1290,8,0,3,2.0,4,2,0,1,0,980
2020-08-19,330000,4.0,47.51900457699312,-122.35354383159896,750,4125,1943,0,0,750,6,0,3,1.0,2,1,0,0,0,0
2020-08-20,400000,,47.20211488272949,-122.00054716357384,1710,9401,1959,0,0,1710,7,0,3,1.0,3,1,0,0,0,620
2020-08-13,629000,,47.580405205375456,-122.39104057679094,1030,5750,1940,0,0,1030,6,0,4,1.0,2,1,0,0,0,0
2020-08-06,495000,3.0,47.46545202204824,-122.34622600429812,570,7620,1920,0,0,570,4,0,2,1.0,1,1,0,0,0,0
2020-08-18,1925000,,47.55413368431051,-122.26150899638375,2710,20480,1921,0,0,1570,10,0,5,2.0,4,1,1,1,0,0
2020-08-19,466000,,47.310071051043295,-122.2155519429053,1980,9450,1950,0,0,1980,7,0,4,1.0,4,2,0,0,0,0
2020-08-09,1156000,,47.72555808742672,-122.36459439702136,1540,10891,1930,0,0,1130,8,0,4,1.5,3,1,1,0,0,0
2020-08-20,1688000,3.0,47.67713893555207,-122.38610150078615,1250,5100,1909,0,0,970,6,0,3,1.5,3,1,0,0,0,0
2020-08-23,585000,,47.774339740122365,-122.2340901478755,360,55321,1970,0,0,360,5,0,3,1.0,1,1,0,0,360,0
2020-08-22,2260000,2.0,47.611909281539866,-121.95278898050996,6140,57499,1997,0,0,4310,12,0,3,2.0,5,3,0,1,0,910
2020-08-21,550000,2.0,47.69815582553192,-122.29830803724762,1220,8329,1946,0,0,1220,6,0,3,1.0,3,1,0,0,0,0
2020-08-27,699000,1.0,47.68737826657585,-122.37180262589692,1620,5208,1925,0,300,1060,7,3,3,1.5,4,1,1,0,0,0
2020-08-25,1600000,3.0,47.67054605713828,-122.3102179424864,2360,5400,1919,0,650,1210,7,6,3,1.5,5,1,1,0,0,0
2020-08-27,935000,4.0,47.619600480526934,-122.2976399448416,1210,4800,1900,0,0,1210,6,0,3,1.0,3,1,0,0,0,0
2020-08-20,875000,3.0,47.720466193062,-122.21336313982842,2910,9315,1978,0,1350,1560,8,7,3,1.0,4,2,0,1,110,320
2020-08-27,800000,,47.57540749680903,-122.15148958567184,2040,6954,1955,0,1020,1020,7,5,4,1.0,4,1,1,0,0,0
2020-08-26,1540000,,47.55760632546684,-122.2635269698717,2780,7200,1953,0,1330,1450,8,6,3,1.0,3,1,1,0,240,120
2020-08-24,65000,3.0,47.33134132369931,-122.50418408943511,844,4202,1956,1997,0,844,6,0,3,1.0,2,1,0,0,0,0
2020-08-23,720500,2.0,47.546615720848614,-122.29068656608288,2420,6720,1964,0,1210,1210,7,6,3,1.0,4,1,1,1,0,0
2020-08-27,590000,9.0,47.714457109360694,-122.2857990951174,670,7312,1942,0,0,670,5,0,3,1.0,2,1,0,0,0,0
2020-08-24,725000,,47.71198949657408,-122.33161760865852,2690,8543,1949,1973,0,2040,7,0,3,2.0,5,1,1,1,0,280
2020-08-26,1080000,2.0,47.67530850321258,-122.30034128702871,2310,3680,1925,0,420,1260,7,6,3,1.5,4,1,0,0,0,0
2020-08-25,2601000,4.0,47.57443601566817,-122.21234691097818,1190,8000,1956,0,0,1190,8,0,3,1.0,3,1,0,0,0,400
2020-08-19,2600000,3.0,47.67465866723597,-122.33159640742824,1100,6120,1905,1947,0,1100,7,0,4,1.0,3,1,0,0,0,0
2020-08-25,1625000,,47.48346741680541,-121.73783299104186,1130,89733,1932,0,0,960,5,0,3,1.5,4,1,0,0,0,0
2020-08-31,915000,4.0,47.577546683513994,-122.31150135370106,1720,1898,1924,0,0,860,7,0,5,2.0,4,2,0,0,0,0
2020-09-01,2100000,2.0,47.754973830196654,-122.22685752359304,3040,71438,1953,0,900,2140,8,7,4,1.0,5,1,1,1,0,670
2020-09-01,765000,3.0,47.540945499936754,-122.26829053034152,1380,6820,1947,0,420,960,7,4,3,1.0,3,1,1,0,0,0
2020-09-01,875000,3.0,47.6131155757559,-122.30728295942984,1190,2741,1904,0,0,1190,7,0,4,1.0,3,1,0,0,0,0
2020-09-02,1050000,3.0,47.69445895245656,-122.37301590282524,1440,6120,1947,0,0,980,7,0,3,1.5,2,1,0,0,0,0
2020-08-22,468000,,47.411677247826056,-122.31522145113011,1950,9675,1961,0,700,1250,7,5,3,1.0,6,1,0,1,550,0
2020-09-06,410000,3.0,47.49450011359854,-122.22539530022968,940,6000,1952,0,0,940,6,0,3,1.0,2,1,0,0,0,0
2020-09-08,350000,3.0,47.30714099657248,-122.23755828479348,1540,6000,1913,0,0,1030,6,0,2,1.5,3,1,0,0,0,0
2020-09-02,845000,3.0,47.59613741970419,-122.3050093961031,1930,3000,1907,0,600,930,7,7,5,1.5,2,1,0,0,0,0
2020-09-02,725000,3.0,47.720054544598675,-122.30559622613649,2210,6200,1954,0,1000,1210,7,7,3,1.0,5,2,0,0,0,220
2020-09-08,850000,2.0,47.69792106290105,-122.12289480970794,1440,8723,1980,0,440,1000,7,7,3,1.0,3,1,0,1,440,0
2020-09-09,750000,1.0,47.750687892837135,-122.1808136697658,2540,41609,1956,0,0,2150,7,0,3,2.0,5,1,0,1,0,0
2020-09-07,520000,5.0,47.26481385356966,-122.2199496960859,2270,7810,1985,0,0,1310,8,0,3,2.0,3,1,1,1,0,550
2020-09-04,505000,5.0,47.5267356166554,-122.2889989921815,1200,5200,1930,0,540,660,6,4,3,1.0,4,2,0,0,0,0
2020-08-22,760000,2.0,47.51257011030527,-122.25553500531028,2240,5198,1959,0,700,1540,7,7,3,1.0,3,1,1,0,0,0
2020-09-04,175000,2.0,47.28241341847808,-122.22757045075248,740,22610,1913,0,0,740,5,0,3,1.0,2,1,0,0,0,0
2020-09-15,710000,,47.67576932703086,-122.36808785922877,1150,4950,1920,0,160,990,7,6,3,1.0,3,1,0,0,200,0
2020-09-04,840699,2.0,47.51255633550291,-122.25322312403908,2550,10114,1955,0,1000,1550,8,6,3,1.0,4,2,0,0,0,550
2020-09-09,370000,1.0,47.380660299350104,-122.30983639308415,1420,8040,1962,0,400,1020,7,6,3,1.0,3,1,0,1,0,0
2020-09-10,795000,2.0,47.34954263085957,-122.31730046541276,2870,13000,1961,0,1410,1460,8,7,3,1.0,4,1,0,2,0,0
2020-09-17,1515000,2.0,47.65992605438106,-122.35923817811248,1620,5500,1912,0,0,1620,7,0,4,1.0,3,2,0,0,0,0
2020-09-17,459000,7.0,47.47567628382441,-122.29510812362304,1210,18312,1942,1948,120,1090,6,4,4,1.0,4,1,0,0,0,0
2020-09-17,650000,1.0,47.47069112322752,-122.2629448237682,1670,13125,1950,0,0,1670,7,0,5,1.0,4,1,0,0,0,0
2020-09-21,338000,,47.451005998213894,-122.28864115388735,1200,9425,1942,0,0,1050,6,0,3,1.5,3,1,0,0,0,0
2020-09-18,957000,5.0,47.51104585734121,-122.25150216469105,3160,8429,1982,0,1540,1620,7,7,3,1.0,4,2,1,0,0,0
2020-09-16,1601000,2.0,47.66700459899551,-122.33574169618625,1550,4815,1909,0,0,950,7,0,3,1.5,4,2,0,0,0,0
2020-09-16,486000,4.0,47.48036543071203,-122.33610680369948,920,8775,1943,0,110,810,6,6,4,1.0,3,1,0,0,0,0
2020-09-23,267500,1.0,47.376654483295475,-122.23188456590664,760,6600,1900,0,0,760,5,0,3,1.0,2,1,0,0,0,0
2020-09-23,330000,1.0,47.37681810267775,-122.23188590556504,1240,6600,1910,0,0,980,5,0,3,1.5,4,1,0,0,0,0
2020-09-21,879000,4.0,47.69140520896694,-122.39362594422624,1140,4500,1928,0,380,760,7,5,3,1.0,2,1,0,1,0,0
2020-09-18,651300,8.0,47.532364779535285,-122.27800743487605,930,14016,1949,0,0,930,6,0,3,1.0,2,1,0,0,0,0
2020-09-17,872500,3.0,47.72445889095324,-122.2161598872733,1230,7056,1973,0,0,1230,7,0,3,1.0,3,1,1,0,0,420
2020-09-16,1260000,2.0,47.66349112547384,-122.31808899316717,3060,3800,1923,0,1000,1030,7,6,3,2.0,9,1,2,0,0,0
2020-09-23,1250000,2.0,47.547982800392845,-122.09004702542504,3260,75794,1978,0,0,1460,9,0,3,2.0,4,1,1,1,0,480
2020-09-25,1025000,4.0,47.577161555009056,-122.15391112873822,1620,9000,1955,0,600,1020,7,5,4,1.0,3,1,0,1,290,0
2020-09-22,850000,4.0,47.61443794321581,-122.30228297320208,960,3454,1926,0,0,960,6,0,4,1.0,2,1,0,0,0,0
2020-09-24,940000,4.0,47.39242950587344,-122.2304168129287,1350,35390,1948,0,0,1350,6,0,3,1.0,2,1,0,0,0,0
2020-09-29,921745,2.0,47.72144741617544,-122.30753784661567,1970,7790,1958,0,690,1280,8,8,3,1.0,5,1,1,0,0,0
2020-09-05,925000,4.0,47.69106991605369,-122.32799982503528,530,7620,1947,0,0,530,5,0,5,1.0,1,1,0,0,0,0
2020-09-25,2480000,5.0,47.7200484378187,-122.25932300859614,1730,20280,1932,1958,0,1730,7,0,4,1.0,3,1,0,1,0,0
2020-09-28,391250,4.0,47.48095288232379,-122.3394056582258,790,8947,1944,0,0,790,6,0,1,1.0,2,1,0,0,0,0
2020-09-11,1300000,,47.70317225521575,-122.3807089438799,2220,16711,1945,0,600,1620,9,8,3,1.0,3,1,1,0,0,400
2020-09-30,480000,2.0,47.759306024058226,-122.0895980084458,1240,39120,1935,0,0,1240,4,0,4,1.0,3,1,0,0,0,0
2020-10-03,769000,3.0,47.615844457493765,-122.30327815091589,1560,2100,1907,0,780,780,6,6,3,1.0,5,1,1,0,0,0
2020-09-29,812500,2.0,47.70575382895162,-122.34777270169738,990,9300,1924,0,0,990,6,0,3,1.0,1,1,0,0,0,0
2020-10-06,475000,2.0,47.48948653063819,-122.20477356502388,1290,4500,1925,0,0,940,5,0,4,1.5,4,1,0,0,0,0
2020-10-07,360000,,47.55327374756451,-122.36520231724108,630,4400,1926,0,0,630,5,0,4,1.0,1,1,0,0,0,0
2020-10-03,1597000,2.0,47.60390967908217,-122.29296044631856,1620,11250,1912,0,0,980,7,0,3,1.5,3,1,0,1,0,0
2020-10-07,500000,4.0,47.418123537069306,-122.31480134073902,1610,8000,1954,0,0,1610,6,0,4,1.0,3,1,1,0,0,0
2020-09-30,389101,2.0,47.488440361041285,-122.29807181972996,800,9000,1922,0,0,800,5,0,5,1.0,3,1,0,0,0,0
2020-10-08,725000,2.0,47.51732219916716,-122.26480228265892,1510,11000,1915,0,0,1510,6,0,3,1.0,3,1,1,0,240,0
2020-09-22,2175000,5.0,47.66888315930984,-122.35932664298456,910,6312,1951,0,0,910,6,0,1,1.0,1,1,0,0,0,0
2020-10-07,755000,2.0,47.52971753643059,-122.384101331252,2130,6841,1940,0,110,1250,7,7,4,2.0,4,1,1,1,640,0
2020-10-06,520000,2.0,47.70064910647433,-122.36036791584824,690,6235,1938,0,0,690,6,0,3,1.0,2,1,0,0,0,0
2020-10-09,1050000,,47.38175192820143,-122.51604007177836,1960,61855,1975,0,480,1480,8,7,3,1.0,3,1,1,0,520,430
2020-10-02,1295000,,47.650770393788555,-122.39329227318284,1290,6000,1940,0,240,1050,7,4,5,1.0,2,1,0,0,200,30
2020-10-10,650000,2.0,47.56780457083792,-122.39707694125404,810,5750,1909,0,0,810,5,0,2,1.0,1,1,0,0,0,0
2020-10-07,2125000,2.0,47.68368899420169,-122.31065172860964,2180,6048,1940,0,700,1070,7,7,3,1.5,3,1,1,0,180,0
2020-10-06,270000,1.0,47.51057062228999,-122.33713473423948,1000,7131,1950,0,0,1000,6,0,3,1.0,3,1,0,0,0,0
2020-10-09,700000,2.0,47.46334797518137,-122.36094758785164,620,7847,1926,0,0,620,5,0,4,1.0,1,1,0,0,0,0
2020-10-06,1178000,3.0,47.67564073232946,-122.3062050379854,2810,3800,1919,0,920,1370,7,6,5,2.0,4,1,1,0,0,0
2020-10-15,900000,,47.66919064323218,-122.31445279447244,1530,3315,1906,0,0,1260,6,0,3,1.5,3,1,0,0,0,0
2020-10-02,1020000,5.0,47.24593194546105,-122.00147606456837,660,188179,1960,0,0,660,5,0,4,1.0,2,1,0,0,0,0
2020-10-12,650000,3.0,47.72521830430628,-122.3279400342541,1240,7200,1960,0,0,1240,7,0,3,1.0,3,1,0,0,0,0
2020-10-08,875000,,47.52756157923103,-122.1560063112319,2010,75358,1977,0,680,1330,8,7,3,1.0,3,1,1,1,0,570
2020-10-15,11200000,1.0,47.649367256481106,-122.22910322354912,5690,41800,1967,0,1380,2820,10,8,3,2.0,3,3,0,2,0,500
2020-10-13,4415000,2.0,47.53049304745501,-122.23756412313983,5860,22650,1966,1996,2000,2650,11,10,3,2.0,5,4,0,2,0,0
2020-10-12,420000,2.0,47.440970160856146,-122.18825356175674,1160,10080,1962,0,0,1160,7,0,3,1.0,2,1,0,0,0,440
2020-10-12,916000,2.0,47.67885033260787,-122.37164425805578,970,5000,1905,0,0,640,7,0,5,1.5,3,1,0,0,0,0
2020-10-20,2211600,2.0,47.6753675556321,-122.32625403748304,970,4080,1908,0,0,970,7,0,3,1.0,2,1,0,0,0,0
2020-10-16,460000,2.0,47.503620545042224,-122.2628643039466,1320,6600,1945,0,660,660,6,5,2,1.0,2,1,1,0,0,340
2020-10-22,678000,2.0,47.72563351559322,-122.2126766099606,2160,10200,1968,0,600,1560,8,7,3,1.0,3,1,1,0,0,510
2020-10-20,648000,4.0,47.525412909475534,-122.280558903807,1760,6627,1960,0,500,1260,7,4,3,1.0,3,1,0,0,0,0
2020-10-26,3025000,2.0,47.6527900636144,-122.27873623672444,2670,7200,1907,0,500,1290,9,9,3,1.5,4,1,1,1,0,0
2020-10-27,501000,2.0,47.44650640211536,-122.27951635651613,1750,20000,1952,0,360,1390,7,5,4,1.0,3,1,0,0,0,0
2020-10-26,4567500,2.0,47.63438248419806,-122.36942826879432,1950,7200,1906,0,240,1190,8,6,4,1.5,3,1,0,0,0,0
2020-10-30,555000,6.0,47.34307960999609,-122.08095135651624,1150,11610,1961,0,0,1150,6,0,4,1.0,3,1,0,0,0,200
2020-10-27,1039500,3.0,47.60955741048711,-122.29661527933844,2280,7800,1981,0,860,1420,6,6,3,1.0,4,1,1,1,530,0
2020-10-19,620000,1.0,47.72429891459039,-122.20283810066977,1610,67518,1920,0,0,1610,6,0,4,1.0,3,2,0,0,0,0
2020-10-12,820000,1.0,47.74362010380332,-122.0835811789438,1740,58370,1957,0,0,1740,8,0,3,1.0,3,1,1,1,0,620
2020-10-29,2675000,2.0,47.56889866601705,-122.21656215582662,1890,9225,1955,0,0,1890,8,0,4,1.0,3,1,0,1,0,0
2020-10-23,1283198,3.0,47.65580459251608,-122.36026417529492,2160,4400,1905,1991,0,1400,7,0,3,1.5,3,1,1,1,0,0
2020-10-14,65000,5.0,47.20488410594832,-122.0157816831908,1340,18512,1939,0,0,980,6,0,2,1.5,3,1,0,0,310,0
2020-10-16,317000,3.0,47.277125258103986,-122.1611985645721,2800,22625,1968,0,1400,1400,7,7,3,1.0,3,1,1,1,0,0
2020-10-28,925000,3.0,47.33584702484091,-122.34763900027856,2100,24400,1977,0,250,1210,8,7,3,2.0,3,1,1,1,0,430
2020-11-03,480000,2.0,47.27728369535664,-122.29300056175548,970,41580,1948,0,0,970,5,0,3,1.0,2,1,0,0,0,0
2020-10-28,449950,,47.49776025859316,-122.2433577256121,1370,9594,1944,0,0,920,6,0,3,1.5,4,1,0,0,0,0
2020-11-11,859900,5.0,47.68673504537418,-122.35332366561376,1030,4545,1906,0,0,1030,7,0,4,1.0,2,1,0,0,0,0
2020-11-03,1150000,2.0,47.65483918863708,-122.35297423286292,1410,4800,1906,0,100,1310,7,5,4,1.0,6,1,0,1,0,0
2020-11-10,625000,,47.77214787955873,-122.3609024768052,1640,12800,1948,0,0,1400,6,0,3,1.5,3,1,0,0,0,0
2020-11-13,1358000,2.0,47.73244883369313,-122.09100476512876,2390,162914,1983,0,0,1170,8,0,3,2.0,3,2,0,1,0,500
2020-11-16,324000,2.0,47.48402312024062,-122.29285008363586,760,10050,1926,0,0,760,5,0,5,1.0,2,1,0,0,0,0
2020-11-12,875000,2.0,47.68349037503107,-122.34689721150136,2350,5400,1919,0,130,1320,7,6,3,1.5,7,2,0,0,200,0
2020-11-17,1100000,2.0,47.4697656562663,-122.2901385041424,1400,39140,1937,0,0,900,7,0,4,1.5,4,1,1,0,360,0
2020-11-18,1395000,2.0,47.62030620635244,-122.29311860313082,1440,4400,1950,0,720,720,6,4,3,1.0,2,1,0,0,0,0
2020-11-17,460000,2.0,47.4083753974036,-122.33017405582096,860,5600,1918,0,0,860,6,0,3,1.0,2,1,0,0,0,0
2020-11-13,475000,3.0,47.52034024073268,-122.28324709125152,1930,5600,1919,1987,0,1020,7,0,3,2.0,4,2,0,1,0,0
2020-11-17,260000,2.0,47.502857448491845,-122.26559646938468,600,8305,1938,0,0,600,4,0,4,1.0,1,0,1,0,0,0
2020-11-17,1100000,2.0,47.54947242390847,-122.2989096436876,1390,20601,1918,0,0,1390,7,0,3,1.0,3,1,0,0,0,0
2020-11-18,907000,2.0,47.57393192399366,-122.37956586223105,1000,5000,1911,0,0,800,4,0,3,1.5,2,1,0,0,0,0
2020-11-20,75000,1.0,47.40585511045439,-122.0450424758606,1270,94960,1928,0,0,950,5,0,1,1.5,4,1,0,0,0,0
2020-11-17,560000,2.0,47.51714789714552,-122.2851863048212,750,9150,1950,0,0,750,6,0,3,1.0,2,1,0,0,0,0
2020-11-16,6500000,3.0,47.53514615010437,-122.21372451312386,670,18716,1958,0,0,670,5,0,2,1.0,2,1,0,0,0,0
2020-11-19,875000,3.0,47.693052577932434,-122.35225427998974,1080,8841,1923,0,0,900,7,0,3,1.5,3,1,0,0,0,0
2020-11-16,1210000,3.0,47.67843343661384,-122.29772727089872,2020,5000,1908,0,0,1150,7,0,4,1.5,4,2,0,0,0,0
2020-11-24,799958,3.0,47.42631849095431,-122.18686192708924,1150,18200,1959,0,0,1150,7,0,4,1.0,3,1,0,0,0,300
2020-11-23,450000,1.0,47.414861443664805,-122.33328245661524,2040,9240,1955,0,800,1240,7,6,3,1.0,4,1,1,0,0,310
2020-11-23,690000,3.0,47.5044447919009,-122.33269958822788,2210,12500,1941,0,420,2640,7,3,4,1.0,4,2,0,0,0,380
2020-11-24,515000,,47.33902091005354,-122.5056748939446,1810,197762,1952,0,0,1810,6,0,3,1.0,2,1,0,0,0,0
2020-10-09,1240000,2.0,47.59780480594749,-122.29786171227948,1450,14400,1955,0,0,1450,7,0,4,1.0,3,1,0,0,0,0
2020-11-23,3135000,2.0,47.58753118184106,-122.24379755001291,2400,9000,1936,1983,370,1450,7,5,5,2.0,4,1,0,0,0,0
2020-12-01,712000,3.0,47.494247620477275,-122.33023117111884,1440,14500,1946,0,150,920,6,3,3,1.5,4,1,1,0,0,0
2020-12-03,605000,2.0,47.51330524576204,-122.33067427022382,1140,5825,1982,0,0,1140,7,0,3,1.0,3,1,1,0,0,0
2020-11-30,535000,1.0,47.41823460653654,-122.2150809061848,1540,10050,1963,0,0,1540,7,0,5,1.0,3,1,1,0,0,0
2020-11-24,635000,2.0,47.558392266594026,-122.30002027639576,1340,5601,1924,0,0,1340,7,0,3,1.0,3,1,0,0,0,0
2020-12-07,1350000,3.0,47.70639775713979,-122.2049971447178,1250,10125,1965,0,0,1250,7,0,3,1.0,3,1,0,0,0,500
2020-12-01,565000,2.0,47.7096570515918,-122.30942481437069,940,7518,1939,0,0,940,6,0,4,1.0,1,1,0,0,0,0
2020-12-08,895000,3.0,47.7164661933991,-122.36321453953448,2160,11176,1946,0,700,1460,8,7,5,1.0,2,1,1,0,0,400
2020-12-04,878000,3.0,47.610219043240015,-122.29830222155962,820,3331,1924,0,0,820,6,0,3,1.0,2,1,0,0,200,0
2020-12-07,2010000,3.0,47.638803662392725,-122.35920624883622,2070,5400,1905,0,0,1290,8,0,5,2.0,3,2,1,1,0,0
2020-12-02,530000,5.0,47.50741539461193,-122.30669649643504,1610,16200,1941,0,630,980,6,5,3,1.0,2,1,0,0,0,240
2020-11-03,455000,7.0,47.47402895929617,-122.28891335672772,880,10465,1949,0,0,880,6,0,3,1.0,3,1,0,0,0,0
2020-12-14,750000,,47.68422103960691,-122.30633334311396,1400,5715,1941,0,350,1050,7,7,3,1.0,2,1,1,0,0,0
2020-11-23,438000,1.0,47.37288281332569,-122.30822112326533,1220,11904,1968,0,0,1220,7,0,4,1.0,4,2,0,0,0,500
2020-12-10,525000,2.0,47.56467056308328,-122.39846483844384,720,5750,1943,0,0,720,6,0,3,1.0,2,1,0,0,0,0
2020-12-15,850000,2.0,47.47149524656399,-121.77119109946136,1800,54450,1951,0,0,1800,6,0,2,1.0,3,2,0,0,0,0
2020-12-17,2700000,3.0,47.66790690804272,-122.33058632071072,1870,5625,1911,0,700,1170,6,5,5,1.0,4,1,1,0,0,0
2020-12-18,450000,4.0,47.467471413467784,-122.29873735662362,1420,31657,1942,0,0,940,6,0,3,2.0,5,2,0,0,0,480
2020-12-16,427000,1.0,47.51222744671824,-122.18245886980858,1730,10136,1983,0,500,1230,7,6,3,1.0,4,1,1,0,510,0
2020-12-07,1698000,2.0,47.66457511176712,-122.2931515831022,4110,8000,1948,0,1130,1450,8,6,4,2.0,5,2,1,0,0,0
2020-12-10,721000,3.0,47.514897534543096,-122.26391565040322,2070,6171,1966,0,600,1470,7,5,3,1.0,5,1,1,0,0,0
2020-12-16,980000,2.0,47.671206026644874,-122.2894498834863,1240,4815,1941,0,260,980,7,6,3,1.0,2,1,0,0,240,0
2020-12-18,715771,2.0,47.758831018765264,-122.3195768044982,1010,13664,1948,0,0,1010,7,0,3,1.0,3,1,0,0,0,0
2020-12-26,1050000,1.0,47.72758807178659,-122.35099650709154,2670,21000,1906,0,0,1740,6,0,5,2.0,6,2,0,1,0,0
2020-12-09,4000000,3.0,47.68000488315596,-122.21151905216972,2060,10000,1938,1988,0,1360,7,0,4,1.5,3,2,0,0,0,0
2020-12-29,560000,2.0,47.49534037388607,-122.2736317039881,2080,20720,1947,1984,0,1780,7,0,3,1.5,2,2,0,0,0,0
2020-12-17,635000,,47.50796502423954,-122.38059356509493,900,10906,1950,0,0,900,7,0,3,1.0,2,1,0,0,0,0
2020-12-18,1238000,2.0,47.57313717485128,-122.15324565571824,1560,16910,1956,0,0,1560,7,0,5,1.0,3,1,0,0,0,290
2020-12-23,947000,2.0,47.56520717029864,-122.39042306106408,1690,5850,1953,0,670,1020,7,7,3,1.0,2,1,0,0,310,0
2020-12-30,1300000,2.0,47.66337078464549,-122.35165387675728,1580,3333,1913,0,500,1080,7,5,3,1.0,3,1,0,0,200,0
2020-12-29,2279000,2.0,47.651869152826016,-122.3938305168939,1880,5040,1937,0,0,1400,6,0,5,1.5,3,1,0,0,0,460
2020-12-15,1500000,4.0,47.62420295043363,-122.30076223598164,1800,5286,1908,0,680,1120,7,5,4,1.0,4,3,0,0,0,0
2020-12-20,1500000,5.0,47.62420295043363,-122.30076223598164,1800,5286,1908,0,680,1120,7,5,4,1.0,4,3,0,0,0,0
2021-01-06,835000,2.0,47.50942797717841,-122.26236004015786,1890,13800,1959,0,360,1530,8,5,3,1.0,4,1,1,0,0,0
2021-01-06,1160000,2.0,47.671539979766074,-122.31651774116652,1590,4800,1916,0,120,1470,7,6,3,1.0,3,1,1,0,0,0
2021-01-06,550000,6.0,47.5144819390192,-122.31679794334389,1330,6598,1936,0,0,970,6,0,3,1.5,2,1,0,0,0,0
2021-01-04,751000,2.0,47.31564422504761,-121.94729726546818,2560,15994,1974,0,0,1470,7,0,3,2.0,4,3,0,1,0,0
2020-12-22,499950,,47.50423590927876,-122.3227264446261,1220,14950,1960,0,240,980,6,4,3,1.5,4,1,0,1,0,340
2021-01-08,1307000,5.0,47.66930774428435,-122.31100338763088,2270,3700,1905,0,450,910,7,6,3,2.0,5,1,0,1,0,0
